0.2400	1.6844	3.3312
0.2420	1.7317	3.357
0.2440	1.7801	3.3777
0.2460	1.8318	3.4067
0.2480	1.8774	3.4219
0.2500	1.9236	3.4458
0.2520	1.9717	3.4721
0.2540	2.01	3.4965
0.2560	2.061	3.5225
0.2580	2.1072	3.5382
0.2600	2.1631	3.5597
0.2620	2.2099	3.5831
0.2640	2.2571	3.5991
0.2660	2.3094	3.6191
0.2680	2.3627	3.6328
0.2700	2.4148	3.6511
0.2720	2.4636	3.66
0.2740	2.5163	3.6755
0.2760	2.5723	3.6899
0.2780	2.6313	3.7061
0.2800	2.6816	3.7121
0.2820	2.7391	3.722
0.2840	2.7993	3.7303
0.2860	2.8529	3.7364
0.2880	2.913	3.7387
0.2900	2.9684	3.7439
0.2920	3.0269	3.7474
0.2940	3.0826	3.746
0.2960	3.1419	3.7466
0.2980	3.2032	3.7444
0.3000	3.2614	3.7385
0.3020	3.323681	3.733288
0.3040	3.3831	3.7265
0.3060	3.440919	3.718062
0.3080	3.4984	3.7079
0.3100	3.558175	3.695819
0.3120	3.6174	3.6821
0.3140	3.673425	3.666893
0.3160	3.7283	3.6504
0.3180	3.783206	3.633244
0.3200	3.8381	3.6143
0.3220	3.89345	3.592156
0.3240	3.9489	3.5683
0.3260	4.005306	3.543831
0.3280	4.0595	3.5185
0.3300	4.106369	3.492862
0.3320	4.1526	3.4656
0.3340	4.20565	3.4355
0.3360	4.2581	3.4028
0.3380	4.303544	3.366
0.3400	4.3464	3.3291
0.3420	4.389093	3.2972
0.3440	4.4312	3.2655
0.3460	4.473431	3.230169
0.3480	4.5148	3.1934
0.3500	4.5545	3.156306
0.3520	4.5927	3.1183
0.3540	4.629331	3.078887
0.3560	4.6643	3.0389
0.3580	4.697343	2.999362
0.3600	4.7289	2.9592
0.3620	4.759543	2.917107
0.3640	4.7886	2.8748
0.3660	4.815194	2.83415
0.3680	4.8405	2.7934
0.3700	4.865825	2.750762
0.3720	4.8899	2.7082
0.3740	4.911638	2.6675
0.3760	4.9318	2.6274
0.3780	4.9506	2.587387
0.3800	4.9686	2.547
0.3820	4.986969	2.505019
0.3840	5.0041	2.4632
0.3860	5.018118	2.423456
0.3880	5.031	2.3841
0.3900	5.044625	2.343444
0.3920	5.0574	2.3034
